L1_Code,L1_Name,L2_Code,L2_Name,L3_Code,L3_Name,ATC_Code,Name,DDD,U,Adm.R,Note
S02,OTOLOGICALS,S02C,CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,S02CA,Corticosteroids and antiinfectives in combination,S02CA04,triamcinolone and antiinfectives,,,,
S02,OTOLOGICALS,S02C,CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,S02CA,Corticosteroids and antiinfectives in combination,S02CA05,fluocinolone acetonide and antiinfectives,,,,
S02,OTOLOGICALS,S02C,CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,S02CA,Corticosteroids and antiinfectives in combination,S02CA06,dexamethasone and antiinfectives,,,,
S02,OTOLOGICALS,S02C,CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,S02CA,Corticosteroids and antiinfectives in combination,S02CA07,fludrocortisone and antiinfectives,,,,
S02,OTOLOGICALS,S02D,OTHER OTOLOGICALS,S02DA,Analgesics and anesthetics,S02DA01,lidocaine,,,,
S02,OTOLOGICALS,S02D,OTHER OTOLOGICALS,S02DA,Analgesics and anesthetics,S02DA02,cocaine,,,,
S02,OTOLOGICALS,S02D,OTHER OTOLOGICALS,S02DA,Analgesics and anesthetics,S02DA03,phenazone,,,,
S02,OTOLOGICALS,S02D,OTHER OTOLOGICALS,S02DA,Analgesics and anesthetics,S02DA04,cinchocaine,,,,
S02,OTOLOGICALS,S02D,OTHER OTOLOGICALS,S02DA,Analgesics and anesthetics,S02DA30,combinations,,,,
S03,OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,S03A,ANTIINFECTIVES,S03AA,Antiinfectives,S03AA01,neomycin,,,,
S03,OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,S03A,ANTIINFECTIVES,S03AA,Antiinfectives,S03AA02,tetracycline,,,,
S03,OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,S03A,ANTIINFECTIVES,S03AA,Antiinfectives,S03AA03,polymyxin B,,,,
S03,OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,S03A,ANTIINFECTIVES,S03AA,Antiinfectives,S03AA04,chlorhexidine,,,,
S03,OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,S03A,ANTIINFECTIVES,S03AA,Antiinfectives,S03AA05,hexamidine,,,,
S03,OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,S03A,ANTIINFECTIVES,S03AA,Antiinfectives,S03AA06,gentamicin,,,,
S03,OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,S03A,ANTIINFECTIVES,S03AA,Antiinfectives,S03AA07,ciprofloxacin,,,,
S03,OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,S03A,ANTIINFECTIVES,S03AA,Antiinfectives,S03AA08,chloramphenicol,,,,
S03,OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,S03A,ANTIINFECTIVES,S03AA,Antiinfectives,S03AA30,"antiinfectives, combinations",,,,
S03,OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,S03B,CORTICOSTEROIDS,S03BA,Corticosteroids,S03BA01,dexamethasone,,,,
S03,OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,S03B,CORTICOSTEROIDS,S03BA,Corticosteroids,S03BA02,prednisolone,,,,
S03,OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,S03B,CORTICOSTEROIDS,S03BA,Corticosteroids,S03BA03,betamethasone,,,,
S03,OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,S03C,CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,S03CA,Corticosteroids and antiinfectives in combination,S03CA01,dexamethasone and antiinfectives,,,,
S03,OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,S03C,CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,S03CA,Corticosteroids and antiinfectives in combination,S03CA02,prednisolone and antiinfectives,,,,
S03,OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,S03C,CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,S03CA,Corticosteroids and antiinfectives in combination,S03CA04,hydrocortisone and antiinfectives,,,,
S03,OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,S03C,CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,S03CA,Corticosteroids and antiinfectives in combination,S03CA05,fludrocortisone and antiinfectives,,,,
S03,OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,S03C,CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,S03CA,Corticosteroids and antiinfectives in combination,S03CA06,betamethasone and antiinfectives,,,,
V01,ALLERGENS,V01A,ALLERGENS,V01AA,Allergen extracts,V01AA01,feather,,,,
V01,ALLERGENS,V01A,ALLERGENS,V01AA,Allergen extracts,V01AA02,grass pollen,,,,
V01,ALLERGENS,V01A,ALLERGENS,V01AA,Allergen extracts,V01AA03,house dust mites,,,,
V01,ALLERGENS,V01A,ALLERGENS,V01AA,Allergen extracts,V01AA04,mould fungus and yeast fungus,,,,
V01,ALLERGENS,V01A,ALLERGENS,V01AA,Allergen extracts,V01AA05,tree pollen,,,,
V01,ALLERGENS,V01A,ALLERGENS,V01AA,Allergen extracts,V01AA07,insects,,,,
V01,ALLERGENS,V01A,ALLERGENS,V01AA,Allergen extracts,V01AA08,food,,,,
V01,ALLERGENS,V01A,ALLERGENS,V01AA,Allergen extracts,V01AA09,textiles,,,,
V01,ALLERGENS,V01A,ALLERGENS,V01AA,Allergen extracts,V01AA10,flowers,,,,
V01,ALLERGENS,V01A,ALLERGENS,V01AA,Allergen extracts,V01AA11,animals,,,,
V01,ALLERGENS,V01A,ALLERGENS,V01AA,Allergen extracts,V01AA20,various,,,,
V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AB,Antidotes,V03AB01,ipecacuanha,,,,
V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AB,Antidotes,V03AB02,nalorphine,,,,
V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AB,Antidotes,V03AB03,edetates,,,,
V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AB,Antidotes,V03AB04,pralidoxime,,,,
V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AB,Antidotes,V03AB05,prednisolone and promethazine,,,,
V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AB,Antidotes,V03AB06,thiosulfate,,,,
V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AB,Antidotes,V03AB08,sodium nitrite,,,,
V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AB,Antidotes,V03AB09,dimercaprol,,,,
V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AB,Antidotes,V03AB13,obidoxime,,,,
V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AB,Antidotes,V03AB14,protamine,,,,
V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AB,Antidotes,V03AB15,naloxone,,,,
V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AB,Antidotes,V03AB16,ethanol,,,,
V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AB,Antidotes,V03AB17,methylthioninium chloride,,,,
V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AB,Antidotes,V03AB18,potassium permanganate,,,,
V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AB,Antidotes,V03AB19,physostigmine,,,,
V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AB,Antidotes,V03AB20,copper sulfate,,,,
V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AB,Antidotes,V03AB21,potassium iodide,,,,
V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AB,Antidotes,V03AB22,amyl nitrite,,,,
V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AB,Antidotes,V03AB23,acetylcysteine,,,,
V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AB,Antidotes,V03AB24,digitalis antitoxin,,,,
V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AB,Antidotes,V03AB25,flumazenil,,,,
V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AB,Antidotes,V03AB26,methionine,,,,
V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AB,Antidotes,V03AB27,4-dimethylaminophenol,,,,
V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AB,Antidotes,V03AB29,cholinesterase,,,,
V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AB,Antidotes,V03AB31,prussian blue,,,,
V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AB,Antidotes,V03AB32,glutathione,,,,
V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AB,Antidotes,V03AB33,hydroxocobalamin,,,,
V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AB,Antidotes,V03AB34,fomepizole,,,,
V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AB,Antidotes,V03AB35,sugammadex,,,,
V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AB,Antidotes,V03AB36,phentolamine,,,,
V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AB,Antidotes,V03AB37,idarucizumab,,,,
V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AB,Antidotes,V03AB38,andexanet alfa,,,,
V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AC,Iron chelating agents,V03AC01,deferoxamine,,,,
V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AC,Iron chelating agents,V03AC02,deferiprone,,,,
V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AC,Iron chelating agents,V03AC03,deferasirox,,,,
V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AE,Drugs for treatment of hyperkalemia and hyperphosphatemia,V03AE01,polystyrene sulfonate,45,g,O,
V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AE,Drugs for treatment of hyperkalemia and hyperphosphatemia,V03AE02,sevelamer,6.4,g,O,
V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AE,Drugs for treatment of hyperkalemia and hyperphosphatemia,V03AE03,lanthanum carbonate,2.25,g,O,Expressed as lanthanum
V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AE,Drugs for treatment of hyperkalemia and hyperphosphatemia,V03AE04,calcium acetate and magnesium carbonate,,,,
V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AE,Drugs for treatment of hyperkalemia and hyperphosphatemia,V03AE05,sucroferric oxyhydroxide,1.5,g,O,
V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AE,Drugs for treatment of hyperkalemia and hyperphosphatemia,V03AE06,colestilan,,,,
V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AE,Drugs for treatment of hyperkalemia and hyperphosphatemia,V03AE07,calcium acetate,6,g,O,
V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AE,Drugs for treatment of hyperkalemia and hyperphosphatemia,V03AE08,ferric citrate,6,g,O,
V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AE,Drugs for treatment of hyperkalemia and hyperphosphatemia,V03AE09,patiromer calcium,,,,
V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AE,Drugs for treatment of hyperkalemia and hyperphosphatemia,V03AE09,patiromer calcium,8.4,g,O,
V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AE,Drugs for treatment of hyperkalemia and hyperphosphatemia,V03AE10,sodium zirconium cyclosilicate,,,,
V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AF,Detoxifying agents for antineoplastic treatment,V03AF01,mesna,,,,
V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AF,Detoxifying agents for antineoplastic treatment,V03AF02,dexrazoxane,1.5,g,P,
V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AF,Detoxifying agents for antineoplastic treatment,V03AF03,calcium folinate,60,mg,O,Expressed as folinic acid
V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AF,Detoxifying agents for antineoplastic treatment,V03AF03,calcium folinate,60,mg,P,Expressed as folinic acid
V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AF,Detoxifying agents for antineoplastic treatment,V03AF04,calcium levofolinate,30,mg,O,Expressed as levofolinic acid
V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AF,Detoxifying agents for antineoplastic treatment,V03AF04,calcium levofolinate,30,mg,P,Expressed as levofolinic acid
V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AF,Detoxifying agents for antineoplastic treatment,V03AF05,amifostine,1.7,g,P,
V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AF,Detoxifying agents for antineoplastic treatment,V03AF06,sodium folinate,60,mg,P,Expressed as folinic acid
V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AF,Detoxifying agents for antineoplastic treatment,V03AF07,rasburicase,14,mg,P,
V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AF,Detoxifying agents for antineoplastic treatment,V03AF08,palifermin,4.2,mg,P,
V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AF,Detoxifying agents for antineoplastic treatment,V03AF09,glucarpidase,,,,
V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AF,Detoxifying agents for antineoplastic treatment,V03AF10,sodium levofolinate,30,mg,P,Expressed as levofolinic acid
V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AG,Drugs for treatment of hypercalcemia,V03AG01,sodium cellulose phosphate,,,,
V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AH,Drugs for treatment of hypoglycemia,V03AH01,diazoxide,,,,
V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AN,Medical gases,V03AN01,oxygen,,,,
V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AN,Medical gases,V03AN02,carbon dioxide,,,,
V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AN,Medical gases,V03AN03,helium,,,,
V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AN,Medical gases,V03AN04,nitrogen,,,,
V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AN,Medical gases,V03AN05,medical air,,,,
V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AX,Other therapeutic products,V03AX02,nalfurafine,,,,
V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AX,Other therapeutic products,V03AX03,cobicistat,0.15,g,O,
V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AZ,Nerve depressants,V03AZ01,ethanol,,,,
V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CA,Tests for diabetes,V04CA01,tolbutamide,,,,
V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CA,Tests for diabetes,V04CA02,glucose,,,,
V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CB,Tests for fat absorption,V04CB01,vitamin A concentrates,,,,
V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CC,Tests for bile duct patency,V04CC01,sorbitol,,,,
V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CC,Tests for bile duct patency,V04CC02,magnesium sulfate,,,,
V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CC,Tests for bile duct patency,V04CC03,sincalide,,,,
V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CC,Tests for bile duct patency,V04CC04,ceruletide,,,,
V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CD,Tests for pituitary function,V04CD01,metyrapone,,,,
V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CD,Tests for pituitary function,V04CD03,sermorelin,,,,
V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CD,Tests for pituitary function,V04CD04,corticorelin,,,,
V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CD,Tests for pituitary function,V04CD05,somatorelin,,,,
V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CD,Tests for pituitary function,V04CD06,macimorelin,,,,
V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CE,Tests for liver functional capacity,V04CE01,galactose,,,,
V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CE,Tests for liver functional capacity,V04CE02,sulfobromophthalein,,,,
V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CE,Tests for liver functional capacity,V04CE03,methacetin (13C),,,,
V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CF,Tuberculosis diagnostics,V04CF01,tuberculin,,,,
V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CG,Tests for gastric secretion,V04CG01,cation exchange resins,,,,
V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CG,Tests for gastric secretion,V04CG02,betazole,,,,
V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CG,Tests for gastric secretion,V04CG03,histamine phosphate,,,,
V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CG,Tests for gastric secretion,V04CG04,pentagastrin,,,,
V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CG,Tests for gastric secretion,V04CG05,methylthioninium chloride,,,,
V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CG,Tests for gastric secretion,V04CG30,caffeine and sodium benzoate,,,,
V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CH,Tests for renal function and ureteral injuries,V04CH01,inulin and other polyfructosans,,,,
V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CH,Tests for renal function and ureteral injuries,V04CH02,indigo carmine,,,,
V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CH,Tests for renal function and ureteral injuries,V04CH03,phenolsulfonphthalein,,,,
V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CH,Tests for renal function and ureteral injuries,V04CH04,alsactide,,,,
V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CH,Tests for renal function and ureteral injuries,V04CH30,aminohippuric acid,,,,
V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CJ,Tests for thyreoidea function,V04CJ01,thyrotropin,,,,
V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CJ,Tests for thyreoidea function,V04CJ02,protirelin,,,,
V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CK,Tests for pancreatic function,V04CK01,secretin,,,,
V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CK,Tests for pancreatic function,V04CK02,pancreozymin (cholecystokinin),,,,
V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CK,Tests for pancreatic function,V04CK03,bentiromide,,,,
V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CM,Tests for fertility disturbances,V04CM01,gonadorelin,,,,
V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CX,Other diagnostic agents,V04CX01,indocyanine green,,,,
V06,GENERAL NUTRIENTS,V06D,OTHER NUTRIENTS,V06DC,Carbohydrates,V06DC01,glucose,,,,
V06,GENERAL NUTRIENTS,V06D,OTHER NUTRIENTS,V06DC,Carbohydrates,V06DC02,fructose,,,,
V08,CONTRAST MEDIA,V08A,X-RAY CONTRAST MEDIA & IODINATED,V08AA,Watersoluble & nephrotropic & high osmolar X-ray contrast media,V08AA01,diatrizoic acid,,,,
V08,CONTRAST MEDIA,V08A,X-RAY CONTRAST MEDIA & IODINATED,V08AA,Watersoluble & nephrotropic & high osmolar X-ray contrast media,V08AA02,metrizoic acid,,,,
V08,CONTRAST MEDIA,V08A,X-RAY CONTRAST MEDIA & IODINATED,V08AA,Watersoluble & nephrotropic & high osmolar X-ray contrast media,V08AA03,iodamide,,,,
V08,CONTRAST MEDIA,V08A,X-RAY CONTRAST MEDIA & IODINATED,V08AA,Watersoluble & nephrotropic & high osmolar X-ray contrast media,V08AA04,iotalamic acid,,,,
V08,CONTRAST MEDIA,V08A,X-RAY CONTRAST MEDIA & IODINATED,V08AA,Watersoluble & nephrotropic & high osmolar X-ray contrast media,V08AA05,ioxitalamic acid,,,,
V08,CONTRAST MEDIA,V08A,X-RAY CONTRAST MEDIA & IODINATED,V08AA,Watersoluble & nephrotropic & high osmolar X-ray contrast media,V08AA06,ioglicic acid,,,,
V08,CONTRAST MEDIA,V08A,X-RAY CONTRAST MEDIA & IODINATED,V08AA,Watersoluble & nephrotropic & high osmolar X-ray contrast media,V08AA07,acetrizoic acid,,,,
V08,CONTRAST MEDIA,V08A,X-RAY CONTRAST MEDIA & IODINATED,V08AA,Watersoluble & nephrotropic & high osmolar X-ray contrast media,V08AA08,iocarmic acid,,,,
V08,CONTRAST MEDIA,V08A,X-RAY CONTRAST MEDIA & IODINATED,V08AA,Watersoluble & nephrotropic & high osmolar X-ray contrast media,V08AA09,methiodal,,,,
V08,CONTRAST MEDIA,V08A,X-RAY CONTRAST MEDIA & IODINATED,V08AA,Watersoluble & nephrotropic & high osmolar X-ray contrast media,V08AA10,diodone,,,,
V08,CONTRAST MEDIA,V08A,X-RAY CONTRAST MEDIA & IODINATED,V08AB,Watersoluble & nephrotropic & low osmolar X-ray contrast media,V08AB01,metrizamide,,,,
V08,CONTRAST MEDIA,V08A,X-RAY CONTRAST MEDIA & IODINATED,V08AB,Watersoluble & nephrotropic & low osmolar X-ray contrast media,V08AB02,iohexol,,,,
V08,CONTRAST MEDIA,V08A,X-RAY CONTRAST MEDIA & IODINATED,V08AB,Watersoluble & nephrotropic & low osmolar X-ray contrast media,V08AB03,ioxaglic acid,,,,
V08,CONTRAST MEDIA,V08A,X-RAY CONTRAST MEDIA & IODINATED,V08AB,Watersoluble & nephrotropic & low osmolar X-ray contrast media,V08AB04,iopamidol,,,,
V08,CONTRAST MEDIA,V08A,X-RAY CONTRAST MEDIA & IODINATED,V08AB,Watersoluble & nephrotropic & low osmolar X-ray contrast media,V08AB05,iopromide,,,,
V08,CONTRAST MEDIA,V08A,X-RAY CONTRAST MEDIA & IODINATED,V08AB,Watersoluble & nephrotropic & low osmolar X-ray contrast media,V08AB06,iotrolan,,,,
V08,CONTRAST MEDIA,V08A,X-RAY CONTRAST MEDIA & IODINATED,V08AB,Watersoluble & nephrotropic & low osmolar X-ray contrast media,V08AB07,ioversol,,,,
V08,CONTRAST MEDIA,V08A,X-RAY CONTRAST MEDIA & IODINATED,V08AB,Watersoluble & nephrotropic & low osmolar X-ray contrast media,V08AB08,iopentol,,,,
V08,CONTRAST MEDIA,V08A,X-RAY CONTRAST MEDIA & IODINATED,V08AB,Watersoluble & nephrotropic & low osmolar X-ray contrast media,V08AB09,iodixanol,,,,
V08,CONTRAST MEDIA,V08A,X-RAY CONTRAST MEDIA & IODINATED,V08AB,Watersoluble & nephrotropic & low osmolar X-ray contrast media,V08AB10,iomeprol,,,,
V08,CONTRAST MEDIA,V08A,X-RAY CONTRAST MEDIA & IODINATED,V08AB,Watersoluble & nephrotropic & low osmolar X-ray contrast media,V08AB11,iobitridol,,,,
V08,CONTRAST MEDIA,V08A,X-RAY CONTRAST MEDIA & IODINATED,V08AB,Watersoluble & nephrotropic & low osmolar X-ray contrast media,V08AB12,ioxilan,,,,
